ticker,date,entry,confidence,return,days_held,exit
21STCENMGM.NS,2024-08-14T00:00:00.000000000,97.11000061035156,0.83570343,0.04,2,TP
21STCENMGM.NS,2024-08-16T00:00:00.000000000,99.05000305175781,0.75269055,0.04,2,TP
21STCENMGM.NS,2024-08-19T00:00:00.000000000,101.02999877929688,0.8703936,0.04,2,TP
21STCENMGM.NS,2024-08-20T00:00:00.000000000,103.05000305175781,0.8910387,0.04,2,TP
21STCENMGM.NS,2024-08-21T00:00:00.000000000,105.11000061035156,0.90255266,0.04,2,TP
21STCENMGM.NS,2024-08-22T00:00:00.000000000,107.20999908447266,0.9445901,0.04,2,TP
21STCENMGM.NS,2024-08-23T00:00:00.000000000,109.3499984741211,0.9460284,0.04,2,TP
21STCENMGM.NS,2024-08-26T00:00:00.000000000,111.52999877929688,0.948128,0.04,2,TP
21STCENMGM.NS,2024-08-27T00:00:00.000000000,113.76000213623047,0.92717516,0.04,2,TP
21STCENMGM.NS,2024-08-28T00:00:00.000000000,116.02999877929688,0.9693782,0.04,2,TP
21STCENMGM.NS,2024-08-29T00:00:00.000000000,118.3499984741211,0.9702002,0.04,2,TP
21STCENMGM.NS,2024-08-30T00:00:00.000000000,120.70999908447266,0.9736015,0.04,2,TP
21STCENMGM.NS,2024-09-02T00:00:00.000000000,123.12000274658203,0.9740571,0.04,2,TP
21STCENMGM.NS,2024-09-03T00:00:00.000000000,125.58000183105469,0.9740571,0.04,2,TP
21STCENMGM.NS,2024-09-04T00:00:00.000000000,128.08999633789062,0.9692653,0.04,2,TP
21STCENMGM.NS,2024-09-05T00:00:00.000000000,130.64999389648438,0.9591239,0.04,2,TP
21STCENMGM.NS,2024-09-06T00:00:00.000000000,133.25999450683594,0.88574845,0.04,2,TP
21STCENMGM.NS,2024-09-09T00:00:00.000000000,135.9199981689453,0.8777799,-0.0324,4,SL
21STCENMGM.NS,2024-10-08T00:00:00.000000000,100.6500015258789,0.87484336,0.04,2,TP
21STCENMGM.NS,2024-10-09T00:00:00.000000000,102.66000366210938,0.941222,0.04,2,TP
21STCENMGM.NS,2024-10-10T00:00:00.000000000,104.70999908447266,0.92036694,0.04,2,TP
21STCENMGM.NS,2024-10-11T00:00:00.000000000,106.80000305175781,0.9214699,0.04,2,TP
21STCENMGM.NS,2024-10-14T00:00:00.000000000,108.93000030517578,0.8465764,0.04,2,TP
21STCENMGM.NS,2024-10-29T00:00:00.000000000,106.48999786376953,0.881437,0.04,2,TP
21STCENMGM.NS,2024-11-01T00:00:00.000000000,112.98999786376953,0.85303605,0.04,3,TP
21STCENMGM.NS,2024-11-29T00:00:00.000000000,95.5,0.8017608,-0.02,1,SL
21STCENMGM.NS,2024-12-02T00:00:00.000000000,93.58999633789062,0.85767573,0.04,2,TP
21STCENMGM.NS,2024-12-03T00:00:00.000000000,95.45999908447266,0.87805045,0.04,2,TP
21STCENMGM.NS,2024-12-04T00:00:00.000000000,97.36000061035156,0.8586741,-0.015,5,EXP
21STCENMGM.NS,2024-12-23T00:00:00.000000000,90.4000015258789,0.7590564,-0.0135,5,EXP
21STCENMGM.NS,2024-12-24T00:00:00.000000000,90.12999725341797,0.75359935,-0.0078,5,EXP
21STCENMGM.NS,2024-12-27T00:00:00.000000000,89.1500015258789,0.74007,0.04,5,TP
21STCENMGM.NS,2025-02-05T00:00:00.000000000,78.43000030517578,0.7117805,-0.0301,5,SL
21STCENMGM.NS,2025-02-24T00:00:00.000000000,67.30000305175781,0.8216822,0.04,2,TP
21STCENMGM.NS,2025-02-25T00:00:00.000000000,68.63999938964844,0.85615796,0.04,2,TP
21STCENMGM.NS,2025-03-19T00:00:00.000000000,62.630001068115234,0.73330086,0.04,4,TP
21STCENMGM.NS,2025-03-20T00:00:00.000000000,62.439998626708984,0.878758,0.04,3,TP
21STCENMGM.NS,2025-03-21T00:00:00.000000000,63.5,0.87288296,0.04,2,TP
21STCENMGM.NS,2025-03-24T00:00:00.000000000,64.7699966430664,0.78661776,0.04,2,TP
3IINFOLTD.NS,2024-07-08T00:00:00.000000000,40.41999816894531,0.76493424,-0.026,1,SL
3IINFOLTD.NS,2024-07-18T00:00:00.000000000,38.380001068115234,0.73520833,-0.0339,1,SL
3IINFOLTD.NS,2024-07-25T00:00:00.000000000,37.099998474121094,0.7872914,-0.0256,5,SL
3IINFOLTD.NS,2024-07-26T00:00:00.000000000,37.56999969482422,0.7234127,-0.0378,4,SL
3IINFOLTD.NS,2024-07-29T00:00:00.000000000,37.33000183105469,0.91890687,-0.0316,3,SL
3MINDIA.NS,2024-07-02T00:00:00.000000000,38751.1953125,0.72060126,0.0328,5,EXP
3PLAND.NS,2024-06-20T00:00:00.000000000,30.25,0.76881915,0.04,4,TP
3PLAND.NS,2024-06-21T00:00:00.000000000,31.3700008392334,0.74776095,0.04,3,TP
3PLAND.NS,2024-06-24T00:00:00.000000000,31.010000228881836,0.749553,0.04,2,TP
3PLAND.NS,2024-06-25T00:00:00.000000000,31.459999084472656,0.8257655,0.04,1,TP
3PLAND.NS,2024-06-26T00:00:00.000000000,34.599998474121094,0.87264556,0.04,1,TP
3PLAND.NS,2024-09-04T00:00:00.000000000,44.13999938964844,0.75445974,-0.0113,5,EXP
3PLAND.NS,2024-09-06T00:00:00.000000000,43.900001525878906,0.7799406,-0.0064,5,EXP
3PLAND.NS,2024-09-09T00:00:00.000000000,45.279998779296875,0.7293465,-0.0316,1,SL
3PLAND.NS,2024-09-10T00:00:00.000000000,43.849998474121094,0.7228946,-0.0242,4,SL
3PLAND.NS,2024-09-17T00:00:00.000000000,41.9900016784668,0.80743676,-0.0324,1,SL
A2ZINFRA.NS,2024-06-28T00:00:00.000000000,21.959999084472656,0.78354853,-0.02,1,SL
A2ZINFRA.NS,2024-07-05T00:00:00.000000000,21.479999542236328,0.78360975,-0.0349,3,SL
A2ZINFRA.NS,2024-07-08T00:00:00.000000000,21.600000381469727,0.7489491,-0.0204,1,SL
A2ZINFRA.NS,2024-07-10T00:00:00.000000000,20.729999542236328,0.84715605,-0.0203,1,SL
A2ZINFRA.NS,2024-07-11T00:00:00.000000000,20.309999465942383,0.83663994,-0.0645,4,SL
AAATECH.NS,2024-07-26T00:00:00.000000000,104.8043212890625,0.7643645,0.04,2,TP
AAKASH.NS,2024-06-19T00:00:00.000000000,11.930000305175781,0.89272827,0.0017,5,EXP
AAKASH.NS,2024-06-20T00:00:00.000000000,12.069999694824219,0.9163099,-0.0282,3,SL
AAKASH.NS,2024-06-21T00:00:00.000000000,12.15999984741211,0.91544104,-0.0354,2,SL
AAKASH.NS,2024-06-24T00:00:00.000000000,12.1899995803833,0.91292864,-0.0377,1,SL
AAKASH.NS,2024-06-25T00:00:00.000000000,11.729999542236328,0.8892046,0.04,3,TP
AAKASH.NS,2024-06-26T00:00:00.000000000,11.949999809265137,0.8967089,-0.0201,1,SL
AAKASH.NS,2024-06-27T00:00:00.000000000,11.710000038146973,0.71910524,0.04,1,TP
AAKASH.NS,2024-07-01T00:00:00.000000000,14.15999984741211,0.8252042,0.04,1,TP
AAKASH.NS,2024-07-05T00:00:00.000000000,15.59000015258789,0.78151697,-0.05,1,SL
AAKASH.NS,2024-07-08T00:00:00.000000000,14.8100004196167,0.73846066,-0.0351,1,SL
AAKASH.NS,2024-07-09T00:00:00.000000000,14.289999961853027,0.91978484,-0.0469,1,SL
AAKASH.NS,2024-07-10T00:00:00.000000000,13.619999885559082,0.9132219,0.04,1,TP
AAKASH.NS,2024-07-12T00:00:00.000000000,13.579999923706055,0.8273741,-0.0184,5,EXP
AAKASH.NS,2024-07-15T00:00:00.000000000,13.739999771118164,0.89172673,-0.0298,4,SL
AAKASH.NS,2024-07-16T00:00:00.000000000,13.9399995803833,0.9417132,-0.0438,3,SL
AAKASH.NS,2024-07-18T00:00:00.000000000,14.09000015258789,0.9443389,-0.0298,1,SL
AAKASH.NS,2024-07-19T00:00:00.000000000,13.670000076293945,0.9236204,-0.0249,1,SL
AAREYDRUGS.NS,2024-06-26T00:00:00.000000000,47.880001068115234,0.72828865,-0.0313,1,SL
AAREYDRUGS.NS,2024-07-15T00:00:00.000000000,54.09000015258789,0.7000582,-0.025,1,SL
AAREYDRUGS.NS,2024-08-16T00:00:00.000000000,63.52000045776367,0.80462295,-0.0365,1,SL
AAREYDRUGS.NS,2024-09-23T00:00:00.000000000,68.33000183105469,0.8155612,-0.0222,1,SL
AAREYDRUGS.NS,2024-12-30T00:00:00.000000000,56.61000061035156,0.7046961,0.04,4,TP
AAREYDRUGS.NS,2025-01-01T00:00:00.000000000,57.52000045776367,0.70617145,0.0057,5,EXP
AAREYDRUGS.NS,2025-02-18T00:00:00.000000000,40.43000030517578,0.7558118,0.04,2,TP
AAREYDRUGS.NS,2025-02-19T00:00:00.000000000,41.59000015258789,0.70448554,-0.025,3,SL
AAREYDRUGS.NS,2025-02-21T00:00:00.000000000,41.72999954223633,0.7395999,-0.0283,1,SL
AAREYDRUGS.NS,2025-02-24T00:00:00.000000000,40.54999923706055,0.85509384,-0.035,2,SL
AAREYDRUGS.NS,2025-02-25T00:00:00.000000000,39.83000183105469,0.8527604,-0.0653,2,SL
AAREYDRUGS.NS,2025-02-27T00:00:00.000000000,39.130001068115234,0.80704814,-0.0486,1,SL
AARTECH.NS,2024-07-05T00:00:00.000000000,61.85515213012695,0.7173427,0.04,3,TP
AARTECH.NS,2024-07-09T00:00:00.000000000,64.041015625,0.76162845,0.04,2,TP
AARTECH.NS,2025-01-29T00:00:00.000000000,67.62000274658203,0.7802104,-0.0004,5,EXP
AARTECH.NS,2025-01-30T00:00:00.000000000,68.91999816894531,0.712667,-0.036,3,SL
AARVEEDEN.NS,2024-07-19T00:00:00.000000000,33.2599983215332,0.7288184,0.04,1,TP
AARVEEDEN.NS,2024-08-06T00:00:00.000000000,38.2599983215332,0.71256566,0.04,4,TP
AARVEEDEN.NS,2024-08-14T00:00:00.000000000,39.459999084472656,0.73563087,0.04,5,TP
AARVEEDEN.NS,2024-08-16T00:00:00.000000000,39.959999084472656,0.73927397,0.04,4,TP
AARVEEDEN.NS,2024-08-19T00:00:00.000000000,40.2400016784668,0.80504704,0.04,3,TP
AARVEEDEN.NS,2024-08-20T00:00:00.000000000,40.310001373291016,0.84128076,0.04,2,TP
AARVEEDEN.NS,2024-08-21T00:00:00.000000000,40.880001068115234,0.7791823,0.04,2,TP
AARVEEDEN.NS,2024-08-22T00:00:00.000000000,42.15999984741211,0.7796855,0.04,1,TP
AARVEEDEN.NS,2024-08-23T00:00:00.000000000,44.2599983215332,0.882014,0.04,1,TP
AARVEEDEN.NS,2024-08-26T00:00:00.000000000,46.470001220703125,0.89436793,0.04,1,TP
AARVEEDEN.NS,2024-08-27T00:00:00.000000000,48.779998779296875,0.77856463,-0.0201,1,SL
AARVEEDEN.NS,2024-09-06T00:00:00.000000000,43.97999954223633,0.76673687,0.04,2,TP
AARVEEDEN.NS,2024-09-09T00:00:00.000000000,44.849998474121094,0.81361574,0.04,2,TP
AARVEEDEN.NS,2024-09-10T00:00:00.000000000,45.7400016784668,0.7527167,0.04,2,TP
AARVEEDEN.NS,2024-09-11T00:00:00.000000000,46.650001525878906,0.826639,0.04,2,TP
AARVEEDEN.NS,2024-09-12T00:00:00.000000000,47.58000183105469,0.85083055,0.04,2,TP
AARVEEDEN.NS,2024-09-13T00:00:00.000000000,48.529998779296875,0.8716464,0.04,1,TP
AARVEEDEN.NS,2024-09-27T00:00:00.000000000,46.5,0.7519285,0.04,3,TP
AARVEEDEN.NS,2024-10-01T00:00:00.000000000,47.900001525878906,0.8171125,0.0347,5,EXP
AARVEEDEN.NS,2024-10-07T00:00:00.000000000,48.099998474121094,0.71219754,0.0083,5,EXP
AARVEEDEN.NS,2024-11-05T00:00:00.000000000,56.20000076293945,0.78742474,0.04,2,TP
AARVEEDEN.NS,2024-11-06T00:00:00.000000000,57.31999969482422,0.73976845,0.04,3,TP
AARVEEDEN.NS,2024-11-07T00:00:00.000000000,58.459999084472656,0.73410404,0.04,3,TP
AARVEEDEN.NS,2024-11-08T00:00:00.000000000,59.54999923706055,0.730259,0.04,2,TP
AARVEEDEN.NS,2024-11-11T00:00:00.000000000,60.7400016784668,0.730259,0.04,2,TP
AARVEEDEN.NS,2024-11-12T00:00:00.000000000,61.95000076293945,0.7734457,0.04,2,TP
AARVEEDEN.NS,2024-11-13T00:00:00.000000000,63.18000030517578,0.818022,0.04,2,TP
AARVEEDEN.NS,2024-11-14T00:00:00.000000000,64.44000244140625,0.7910642,0.04,2,TP
AARVEEDEN.NS,2024-11-18T00:00:00.000000000,65.72000122070312,0.7309503,0.04,2,TP
AARVEEDEN.NS,2024-11-19T00:00:00.000000000,67.02999877929688,0.76048803,0.04,2,TP
AARVEEDEN.NS,2024-11-21T00:00:00.000000000,68.37000274658203,0.76048803,0.04,2,TP
AARVEEDEN.NS,2024-11-22T00:00:00.000000000,69.7300033569336,0.75994295,0.04,2,TP
AARVEEDEN.NS,2024-11-25T00:00:00.000000000,71.12000274658203,0.7648032,0.04,2,TP
AARVEEDEN.NS,2024-11-26T00:00:00.000000000,72.54000091552734,0.75700223,0.04,2,TP
AARVEEDEN.NS,2024-11-27T00:00:00.000000000,73.98999786376953,0.81639725,0.04,2,TP
AARVEEDEN.NS,2024-11-28T00:00:00.000000000,75.45999908447266,0.81639725,0.04,2,TP
AARVEEDEN.NS,2024-11-29T00:00:00.000000000,76.95999908447266,0.828096,0.04,2,TP
AARVEEDEN.NS,2024-12-02T00:00:00.000000000,78.48999786376953,0.80557615,0.04,2,TP
AARVEEDEN.NS,2024-12-03T00:00:00.000000000,80.05000305175781,0.8204371,0.04,2,TP
AARVEEDEN.NS,2024-12-04T00:00:00.000000000,81.6500015258789,0.8408272,0.04,2,TP
AARVEEDEN.NS,2024-12-05T00:00:00.000000000,83.27999877929688,0.9096651,0.04,2,TP
AARVEEDEN.NS,2024-12-06T00:00:00.000000000,84.94000244140625,0.9096651,0.04,2,TP
AARVEEDEN.NS,2024-12-09T00:00:00.000000000,86.62999725341797,0.9031283,0.04,2,TP
AARVEEDEN.NS,2024-12-10T00:00:00.000000000,88.36000061035156,0.88407815,0.04,2,TP
AARVEEDEN.NS,2024-12-11T00:00:00.000000000,90.12000274658203,0.89232594,0.04,2,TP
AARVEEDEN.NS,2024-12-12T00:00:00.000000000,91.91999816894531,0.89232594,0.04,2,TP
AARVEEDEN.NS,2024-12-13T00:00:00.000000000,93.75,0.89232594,0.04,2,TP
AARVEEDEN.NS,2024-12-16T00:00:00.000000000,95.62000274658203,0.89232594,0.04,2,TP
AARVEEDEN.NS,2024-12-17T00:00:00.000000000,97.52999877929688,0.84091896,0.04,2,TP
AARVEEDEN.NS,2024-12-18T00:00:00.000000000,99.4800033569336,0.85792744,0.04,2,TP
AARVEEDEN.NS,2024-12-19T00:00:00.000000000,101.45999908447266,0.85792744,0.04,2,TP
AARVEEDEN.NS,2024-12-20T00:00:00.000000000,103.4800033569336,0.85792744,0.04,4,TP
AARVEEDEN.NS,2024-12-23T00:00:00.000000000,105.54000091552734,0.85792744,0.04,4,TP
AARVEEDEN.NS,2024-12-24T00:00:00.000000000,106.0,0.82586354,0.04,3,TP
AARVEEDEN.NS,2024-12-26T00:00:00.000000000,107.5999984741211,0.83372456,0.04,2,TP
AARVEEDEN.NS,2024-12-27T00:00:00.000000000,109.75,0.83522,0.04,2,TP
AARVEEDEN.NS,2024-12-30T00:00:00.000000000,111.94000244140625,0.8853372,0.04,2,TP
AARVEEDEN.NS,2024-12-31T00:00:00.000000000,114.16999816894531,0.92850244,0.04,2,TP
AARVEEDEN.NS,2025-01-01T00:00:00.000000000,116.44999694824219,0.92850244,0.04,2,TP
AARVEEDEN.NS,2025-01-02T00:00:00.000000000,118.7699966430664,0.933258,0.04,3,TP
AARVEEDEN.NS,2025-01-03T00:00:00.000000000,121.13999938964844,0.9188146,0.04,3,TP
AARVEEDEN.NS,2025-01-06T00:00:00.000000000,121.5999984741211,0.9244715,0.04,2,TP
AARVEEDEN.NS,2025-01-07T00:00:00.000000000,124.0,0.88932085,0.04,2,TP
AARVEEDEN.NS,2025-01-08T00:00:00.000000000,126.4800033569336,0.9244715,0.04,2,TP
AARVEEDEN.NS,2025-01-09T00:00:00.000000000,129.0,0.9244715,0.04,2,TP
AARVEEDEN.NS,2025-01-10T00:00:00.000000000,131.5800018310547,0.9074576,0.04,5,TP
ABAN.NS,2024-06-27T00:00:00.000000000,64.26000213623047,0.74245155,0.04,3,TP
ABAN.NS,2025-01-30T00:00:00.000000000,43.61000061035156,0.8463412,0.0232,5,EXP
ABAN.NS,2025-01-31T00:00:00.000000000,43.47999954223633,0.8228733,0.0271,5,EXP
ABAN.NS,2025-02-01T00:00:00.000000000,44.119998931884766,0.8512083,-0.0066,5,EXP
ABAN.NS,2025-02-03T00:00:00.000000000,43.560001373291016,0.8155985,-0.0232,5,SL
ABAN.NS,2025-02-04T00:00:00.000000000,43.650001525878906,0.85335624,-0.0252,4,SL
ABAN.NS,2025-02-07T00:00:00.000000000,43.83000183105469,0.73374045,-0.0292,1,SL
ABAN.NS,2025-02-10T00:00:00.000000000,42.54999923706055,0.8401718,-0.0501,1,SL
ABINFRA.NS,2024-07-30T00:00:00.000000000,63.900001525878906,0.80009055,-0.0595,4,SL
ABINFRA.NS,2024-09-05T00:00:00.000000000,81.0,0.70812327,0.04,5,TP
ABMINTLLTD.NS,2024-06-28T00:00:00.000000000,63.25,0.72223693,0.04,5,TP
ABMINTLLTD.NS,2024-07-02T00:00:00.000000000,62.0,0.7317931,0.04,2,TP
ABMINTLLTD.NS,2024-07-04T00:00:00.000000000,65.0,0.7876605,0.04,1,TP
ABMINTLLTD.NS,2024-08-06T00:00:00.000000000,59.5,0.71723056,0.04,5,TP
ABMINTLLTD.NS,2024-08-07T00:00:00.000000000,59.5,0.7710421,0.04,4,TP
ABMINTLLTD.NS,2024-08-08T00:00:00.000000000,59.5,0.7626446,0.04,3,TP
ABMINTLLTD.NS,2024-08-09T00:00:00.000000000,58.400001525878906,0.764855,0.04,1,TP
ABMINTLLTD.NS,2024-08-12T00:00:00.000000000,61.31999969482422,0.7637398,0.04,1,TP
ABMINTLLTD.NS,2024-08-13T00:00:00.000000000,64.37999725341797,0.81678444,0.04,1,TP
ABMINTLLTD.NS,2024-09-24T00:00:00.000000000,56.5099983215332,0.7127634,0.04,2,TP
ABMINTLLTD.NS,2024-09-25T00:00:00.000000000,57.63999938964844,0.807799,-0.0408,5,SL
ABMINTLLTD.NS,2024-10-09T00:00:00.000000000,52.34000015258789,0.72114366,0.04,1,TP
ABMINTLLTD.NS,2024-10-10T00:00:00.000000000,54.88999938964844,0.733416,-0.0217,2,SL
ABMINTLLTD.NS,2024-10-14T00:00:00.000000000,53.70000076293945,0.7966067,0.04,1,TP
ABMINTLLTD.NS,2024-10-16T00:00:00.000000000,56.290000915527344,0.7338749,0.04,1,TP
ABMINTLLTD.NS,2024-10-17T00:00:00.000000000,61.90999984741211,0.8134687,0.04,1,TP
ABMINTLLTD.NS,2024-10-18T00:00:00.000000000,68.0999984741211,0.8259067,0.04,1,TP
ABMINTLLTD.NS,2024-10-21T00:00:00.000000000,74.91000366210938,0.8402248,0.04,1,TP
ABMINTLLTD.NS,2024-10-22T00:00:00.000000000,78.6500015258789,0.91394424,0.04,1,TP
ABMINTLLTD.NS,2024-10-23T00:00:00.000000000,82.58000183105469,0.9209353,0.04,1,TP
ABMINTLLTD.NS,2024-10-24T00:00:00.000000000,86.69999694824219,0.92520297,0.04,1,TP
ABMINTLLTD.NS,2024-11-13T00:00:00.000000000,69.68000030517578,0.8786056,0.04,1,TP
ABMINTLLTD.NS,2024-11-22T00:00:00.000000000,65.83999633789062,0.8543435,0.04,1,TP
ABMINTLLTD.NS,2024-11-25T00:00:00.000000000,69.12999725341797,0.8581984,0.04,1,TP
ABMINTLLTD.NS,2024-11-27T00:00:00.000000000,69.72000122070312,0.8112645,0.04,3,TP
ABMINTLLTD.NS,2024-11-28T00:00:00.000000000,68.83999633789062,0.8471493,0.04,1,TP
ABMINTLLTD.NS,2024-11-29T00:00:00.000000000,72.27999877929688,0.7197849,-0.0299,3,SL
ABMINTLLTD.NS,2024-12-10T00:00:00.000000000,65.0,0.72560805,0.04,1,TP
ABMINTLLTD.NS,2024-12-11T00:00:00.000000000,68.25,0.75201035,0.04,1,TP
ABMINTLLTD.NS,2024-12-26T00:00:00.000000000,60.0,0.8815068,0.04,1,TP
ABMINTLLTD.NS,2024-12-27T00:00:00.000000000,63.0,0.7800479,0.04,1,TP
ABMINTLLTD.NS,2025-01-07T00:00:00.000000000,62.0,0.7709764,0.04,1,TP
ABMINTLLTD.NS,2025-01-29T00:00:00.000000000,62.0,0.7301156,0.04,4,TP
ABMINTLLTD.NS,2025-02-01T00:00:00.000000000,64.01000213623047,0.80407405,0.04,1,TP
ABMINTLLTD.NS,2025-02-28T00:00:00.000000000,47.09000015258789,0.7393992,-0.044,1,SL
ABMINTLLTD.NS,2025-03-04T00:00:00.000000000,45.220001220703125,0.80235094,0.04,2,TP
ABMINTLLTD.NS,2025-03-05T00:00:00.000000000,46.95000076293945,0.7909816,0.04,1,TP
ABMINTLLTD.NS,2025-03-06T00:00:00.000000000,48.97999954223633,0.738461,0.04,1,TP
ACCURACY.NS,2024-06-19T00:00:00.000000000,10.729999542236328,0.7843732,0.04,1,TP
ACCURACY.NS,2024-06-20T00:00:00.000000000,11.260000228881836,0.7293796,0.04,1,TP
ACCURACY.NS,2024-06-21T00:00:00.000000000,11.819999694824219,0.93009484,0.04,1,TP
ACCURACY.NS,2024-06-27T00:00:00.000000000,12.390000343322754,0.718019,0.04,1,TP
ACCURACY.NS,2024-07-02T00:00:00.000000000,13.25,0.858883,-0.0415,1,SL
ACCURACY.NS,2024-07-03T00:00:00.000000000,12.699999809265137,0.92008287,-0.0465,1,SL
ACCURACY.NS,2024-07-04T00:00:00.000000000,12.109999656677246,0.90506953,0.04,1,TP
ACCURACY.NS,2024-07-05T00:00:00.000000000,12.710000038146973,0.7365107,0.04,5,TP
ACCURACY.NS,2024-07-08T00:00:00.000000000,12.5600004196167,0.91736424,0.04,3,TP
ACCURACY.NS,2024-07-09T00:00:00.000000000,12.470000267028809,0.9412426,0.04,2,TP
ACCURACY.NS,2024-07-10T00:00:00.000000000,12.479999542236328,0.9526595,0.04,1,TP
ACCURACY.NS,2024-07-11T00:00:00.000000000,13.100000381469727,0.8542625,0.04,1,TP
ACCURACY.NS,2024-07-12T00:00:00.000000000,13.75,0.93239,-0.0516,2,SL
ACCURACY.NS,2024-07-15T00:00:00.000000000,13.609999656677246,0.8310119,-0.0419,1,SL
ACCURACY.NS,2024-07-16T00:00:00.000000000,13.039999961853027,0.79018503,-0.0652,2,SL
ACCURACY.NS,2024-07-18T00:00:00.000000000,12.779999732971191,0.8695071,-0.0462,1,SL
ACCURACY.NS,2024-07-19T00:00:00.000000000,12.1899995803833,0.9448617,-0.0238,3,SL
ACEINTEG.NS,2024-07-25T00:00:00.000000000,31.959999084472656,0.71828187,0.04,2,TP
ACEINTEG.NS,2024-07-29T00:00:00.000000000,36.95000076293945,0.94683814,-0.0509,2,SL
ACEINTEG.NS,2024-09-09T00:00:00.000000000,34.43000030517578,0.71518195,0.04,3,TP
ACEINTEG.NS,2024-12-20T00:00:00.000000000,31.040000915527344,0.78396827,-0.0316,3,SL
ACEINTEG.NS,2024-12-31T00:00:00.000000000,30.989999771118164,0.7475128,-0.0355,5,SL
ACEINTEG.NS,2025-01-01T00:00:00.000000000,31.34000015258789,0.70658153,-0.0297,3,SL
ACEINTEG.NS,2025-02-18T00:00:00.000000000,20.56999969482422,0.8863711,0.04,1,TP
ACEINTEG.NS,2025-02-19T00:00:00.000000000,22.079999923706055,0.88661486,0.04,1,TP
ACEINTEG.NS,2025-02-20T00:00:00.000000000,25.829999923706055,0.78411454,-0.0283,1,SL
ACEINTEG.NS,2025-02-21T00:00:00.000000000,25.100000381469727,0.8279141,-0.0303,2,SL
ACEINTEG.NS,2025-02-24T00:00:00.000000000,24.610000610351562,0.7244018,-0.0459,2,SL
ACEINTEG.NS,2025-03-03T00:00:00.000000000,20.959999084472656,0.80185646,0.04,2,TP
